ts,gpu_util_pct,gpu_mem_used_mb,gpu_temp_c,gpu_power_w,gpu_fan_pct,host_load1
1778398908,,3.20
1778398909,,3.20
1778398910,,3.20
1778398911,,3.20
1778398912,,3.02
1778398913,,3.02
1778398914,,3.02
1778398915,,3.02
1778398916,,3.02
1778398917,,3.10
1778398918,,3.10
1778398919,,3.10
1778398920,,3.10
1778398921,,3.10
1778398922,,3.73
1778398923,,3.73
1778398924,,3.73
1778398925,,3.73
1778398926,,3.73
1778398927,,3.67
1778398928,,3.67
1778398929,,3.67
1778398930,,3.67
1778398931,,3.67
1778398932,,3.62
1778398933,,3.62
1778398935,,3.62
1778398936,,3.62
1778398937,,3.62
1778398938,,3.65
1778398939,,3.65
1778398940,,3.65
1778398941,,3.65
1778398942,,3.68
1778398943,,3.68
1778398944,,3.68
1778398945,,3.68
1778398946,,3.68
1778398947,,3.54
1778398948,,3.54
1778398949,,3.54
1778398950,,3.54
1778398951,,3.54
1778398952,,3.50
1778398953,,3.50
1778398954,,3.50
1778398955,,3.50
1778398956,,3.50
1778398957,,3.22
1778398958,,3.22
1778398959,,3.22
1778398960,,3.22
1778398961,,3.22
1778398962,,3.20
1778398963,,3.20
1778398964,,3.20
1778398965,,3.20
1778398966,,3.20
1778398967,,3.18
1778398968,,3.18
1778398969,,3.18
1778398970,,3.18
1778398971,,3.18
1778398972,,3.09
1778398973,,3.09
1778398975,,3.09
1778398976,,3.09
1778398977,,3.09
1778398978,,3.08
1778398979,,3.08
1778398980,,3.08
1778398981,,3.08
1778398982,,3.07
1778398983,,3.07
