ts,gpu_util_pct,gpu_mem_used_mb,gpu_temp_c,gpu_power_w,gpu_fan_pct,host_load1
1778410840,27,7053,47,18.82,30,2.93
1778410841,28,982,46,16.11,30,2.93
1778410843,3,5567,46,34.47,30,2.93
1778410844,82,7053,55,64.49,30,2.86
1778410845,95,7053,59,204.74,30,2.86
1778410847,86,7053,60,204.49,30,2.86
1778410848,3,1163,48,47.51,30,2.86
1778410849,29,7207,48,44.97,30,2.71
1778410851,95,7213,59,208.19,30,2.71
1778410852,95,7213,60,206.48,30,2.71
