ts,gpu_util_pct,gpu_mem_used_mb,gpu_temp_c,gpu_power_w,gpu_fan_pct,host_load1
1778398983,,3.07
1778398984,,3.07
1778398985,,3.07
1778398986,,3.07
1778398987,,2.83
1778398988,,2.83
1778398989,,2.83
1778398990,,2.83
1778398991,,2.83
1778398992,,2.84
1778398993,,2.84
1778398994,,2.84
1778398995,,2.84
1778398997,,2.84
1778398998,,2.69
1778398999,,2.69
1778399000,,2.69
1778399001,,2.69
1778399002,,2.69
1778399003,,2.56
1778399004,,2.56
1778399005,,2.56
1778399006,,2.56
1778399007,,2.51
1778399008,,2.51
1778399009,,2.51
1778399010,,2.51
1778399011,,2.51
1778399012,,2.63
1778399013,,2.63
1778399014,,2.63
1778399015,,2.63
1778399016,,2.63
1778399017,,2.50
1778399018,,2.50
1778399019,,2.50
1778399020,,2.50
1778399021,,2.50
